579	0.008	0.027	0.036	0.059	0.155
741	0.0	0.022	0.033	0.127	0.2
804	0.0	0.023	0.046	0.145	0.202
859	0.0	0.027	0.038	0.066	0.144
442	0.0	0.023	0.039	0.067	0.144
443	0.009	0.027	0.034	0.048	0.107
254	0.0	0.023	0.031	0.049	0.14
392	0.0	0.03	0.044	0.162	0.196
649	0.0	0.029	0.049	0.221	0.264
921	0.0	0.028	0.038	0.069	0.185
556	0.015	0.025	0.04	0.06	0.168
360	0.0	0.029	0.036	0.177	0.227
818	0.007	0.021	0.04	0.206	0.254
115	0.0	0.024	0.039	0.116	0.177
987	0.007	0.028	0.038	0.065	0.184
132	0.0	0.023	0.038	0.146	0.19
402	0.0	0.027	0.037	0.153	0.195
574	0.0	0.023	0.042	0.196	0.257
747	0.008	0.031	0.05	0.183	0.222
285	0.007	0.022	0.035	0.051	0.144
644	0.0	0.023	0.043	0.171	0.232
233	0.0	0.023	0.034	0.137	0.188
454	0.0	0.024	0.043	0.056	0.175
271	0.007	0.023	0.038	0.169	0.236
746	0.0	0.029	0.04	0.165	0.227
572	0.0	0.022	0.034	0.058	0.165
549	0.007	0.027	0.041	0.162	0.214
690	0.007	0.027	0.042	0.072	0.198
191	0.0	0.017	0.039	0.157	0.226
982	0.0	0.021	0.031	0.052	0.16
3	0.008	0.029	0.043	0.164	0.226
931	0.007	0.023	0.037	0.126	0.196
111	0.007	0.023	0.04	0.139	0.196
966	0.007	0.026	0.041	0.169	0.211
978	0.008	0.031	0.04	0.087	0.176
410	0.007	0.031	0.043	0.065	0.168
531	0.0	0.022	0.032	0.046	0.116
753	0.007	0.024	0.037	0.076	0.153
870	0.0	0.016	0.03	0.08	0.182
472	0.0	0.026	0.04	0.099	0.177
628	0.0	0.022	0.042	0.064	0.172
169	0.007	0.025	0.043	0.142	0.255
819	0.0	0.021	0.038	0.079	0.178
145	0.007	0.024	0.039	0.072	0.202
577	0.0	0.029	0.043	0.165	0.22
296	0.008	0.025	0.04	0.157	0.212
540	0.0	0.025	0.041	0.169	0.213
762	0.0	0.023	0.043	0.165	0.23
889	0.0	0.03	0.042	0.166	0.225
916	0.0	0.017	0.033	0.056	0.144
218	0.006	0.034	0.048	0.205	0.264
711	0.0	0.02	0.041	0.183	0.229
983	0.0	0.023	0.034	0.14	0.214
639	0.0	0.023	0.041	0.065	0.182
28	0.007	0.023	0.032	0.055	0.159
587	0.008	0.025	0.043	0.154	0.218
831	0.007	0.03	0.04	0.162	0.226
911	0.007	0.023	0.036	0.154	0.214
252	0.0	0.024	0.042	0.218	0.274
480	0.0	0.028	0.042	0.213	0.264
67	0.008	0.026	0.044	0.071	0.149
700	0.007	0.024	0.033	0.078	0.18
103	0.007	0.037	0.052	0.243	0.299
357	0.008	0.03	0.054	0.252	0.298
182	0.007	0.024	0.041	0.06	0.163
232	0.0	0.022	0.038	0.17	0.232
767	0.0	0.028	0.04	0.179	0.248
273	0.007	0.028	0.038	0.056	0.162
768	0.0	0.024	0.033	0.061	0.18
669	0.008	0.023	0.038	0.081	0.176
61	0.007	0.022	0.035	0.173	0.227
885	0.007	0.028	0.038	0.053	0.146
9	0.0	0.024	0.036	0.15	0.216
695	0.006	0.026	0.036	0.059	0.172
88	0.013	0.028	0.045	0.206	0.256
988	0.006	0.033	0.048	0.185	0.244
344	0.0	0.017	0.032	0.17	0.213
419	0.0	0.023	0.036	0.069	0.164
932	0.0	0.028	0.045	0.149	0.21
822	0.0	0.023	0.039	0.136	0.189
809	0.007	0.027	0.041	0.104	0.186
764	0.007	0.024	0.038	0.183	0.227
222	0.007	0.031	0.047	0.227	0.27
429	0.0	0.027	0.038	0.154	0.204
631	0.0	0.022	0.031	0.132	0.183
634	0.008	0.026	0.039	0.161	0.216
815	0.0	0.03	0.041	0.125	0.184
943	0.0	0.026	0.042	0.086	0.188
42	0.0	0.023	0.032	0.141	0.198
993	0.007	0.022	0.031	0.06	0.165
553	0.008	0.024	0.035	0.15	0.202
255	0.0	0.017	0.03	0.101	0.156
264	0.007	0.016	0.03	0.154	0.2
840	0.0	0.022	0.038	0.101	0.177
973	0.014	0.03	0.045	0.162	0.241
625	0.007	0.027	0.042	0.161	0.24
108	0.0	0.028	0.04	0.058	0.139
300	0.0	0.029	0.043	0.218	0.265
550	0.007	0.03	0.044	0.165	0.207
645	0.007	0.029	0.038	0.176	0.227
530	0.006	0.027	0.041	0.183	0.226
353	0.007	0.034	0.054	0.243	0.292
481	0.007	0.033	0.046	0.163	0.217
465	0.008	0.032	0.045	0.154	0.212
722	0.0	0.022	0.037	0.16	0.21
418	0.0	0.028	0.038	0.062	0.163
876	0.007	0.023	0.034	0.117	0.181
50	0.007	0.029	0.044	0.156	0.217
237	0.007	0.024	0.038	0.053	0.162
306	0.0	0.023	0.033	0.07	0.18
729	0.0	0.027	0.034	0.065	0.186
666	0.007	0.021	0.037	0.179	0.231
80	0.0	0.024	0.043	0.228	0.271
322	0.014	0.027	0.037	0.066	0.165
541	0.007	0.023	0.037	0.17	0.235
717	0.0	0.023	0.032	0.165	0.209
393	0.007	0.023	0.031	0.053	0.126
558	0.0	0.018	0.035	0.061	0.148
886	0.008	0.024	0.037	0.053	0.153
24	0.0	0.024	0.042	0.172	0.233
29	0.0	0.018	0.034	0.128	0.183
542	0.007	0.022	0.038	0.058	0.164
423	0.008	0.029	0.046	0.191	0.233
661	0.008	0.027	0.043	0.075	0.167
63	0.0	0.023	0.038	0.143	0.187
126	0.0	0.028	0.04	0.163	0.215
636	0.007	0.027	0.039	0.155	0.204
954	0.014	0.029	0.042	0.155	0.224
216	0.0	0.024	0.039	0.066	0.198
368	0.0	0.023	0.033	0.068	0.16
881	0.015	0.031	0.052	0.254	0.295
441	0.008	0.029	0.038	0.052	0.127
486	0.0	0.019	0.042	0.188	0.215
45	0.0	0.026	0.042	0.161	0.212
373	0.007	0.028	0.037	0.066	0.154
244	0.0	0.024	0.04	0.162	0.229
823	0.013	0.027	0.045	0.163	0.222
938	0.0	0.023	0.04	0.135	0.213
492	0.007	0.026	0.039	0.056	0.162
251	0.008	0.017	0.032	0.137	0.202
712	0.008	0.016	0.029	0.086	0.173
610	0.0	0.029	0.042	0.209	0.269
798	0.0	0.028	0.05	0.215	0.261
490	0.013	0.027	0.044	0.18	0.233
728	0.0	0.028	0.041	0.058	0.15
70	0.0	0.026	0.039	0.102	0.186
142	0.006	0.029	0.042	0.209	0.248
206	0.0	0.03	0.041	0.064	0.203
969	0.007	0.021	0.036	0.142	0.24
774	0.007	0.031	0.041	0.058	0.169
723	0.007	0.021	0.034	0.054	0.148
832	0.0	0.023	0.035	0.054	0.176
842	0.007	0.029	0.037	0.055	0.162
615	0.007	0.033	0.047	0.07	0.193
702	0.007	0.029	0.043	0.081	0.194
769	0.007	0.024	0.04	0.056	0.153
69	0.0	0.026	0.046	0.069	0.174
856	0.008	0.026	0.038	0.113	0.185
12	0.007	0.023	0.035	0.058	0.157
110	0.0	0.03	0.038	0.072	0.182
857	0.007	0.03	0.041	0.052	0.155
242	0.0	0.019	0.03	0.048	0.138
784	0.007	0.029	0.041	0.066	0.172
316	0.007	0.029	0.045	0.149	0.208
733	0.0	0.022	0.038	0.175	0.22
266	0.0	0.028	0.05	0.183	0.258
181	0.007	0.024	0.04	0.167	0.245
508	0.007	0.026	0.038	0.155	0.211
277	0.0	0.024	0.038	0.051	0.15
970	0.0	0.024	0.044	0.153	0.202
184	0.007	0.029	0.047	0.197	0.265
779	0.0	0.023	0.04	0.191	0.229
258	0.008	0.024	0.038	0.131	0.184
65	0.0	0.028	0.044	0.073	0.188
333	0.0	0.022	0.033	0.14	0.192
371	0.014	0.033	0.047	0.073	0.167
605	0.0	0.029	0.043	0.169	0.257
101	0.007	0.023	0.036	0.054	0.157
744	0.0	0.02	0.034	0.052	0.141
510	0.0	0.03	0.045	0.208	0.269
949	0.007	0.024	0.042	0.23	0.286
633	0.0	0.027	0.042	0.186	0.236
790	0.007	0.024	0.043	0.1	0.178
446	0.012	0.029	0.044	0.16	0.219
383	0.008	0.025	0.042	0.181	0.22
564	0.007	0.033	0.044	0.213	0.273
140	0.0	0.018	0.031	0.054	0.126
200	0.0	0.035	0.053	0.221	0.271
908	0.008	0.028	0.039	0.159	0.217
635	0.0	0.024	0.035	0.053	0.162
836	0.0	0.028	0.039	0.112	0.19
60	0.0	0.021	0.03	0.061	0.168
339	0.0	0.021	0.029	0.09	0.187
98	0.007	0.023	0.039	0.159	0.213
84	0.007	0.024	0.04	0.154	0.219
538	0.007	0.022	0.036	0.179	0.214
903	0.007	0.026	0.038	0.065	0.16
175	0.007	0.028	0.045	0.195	0.254
851	0.007	0.024	0.038	0.058	0.194
267	0.0	0.023	0.041	0.2	0.234
35	0.007	0.026	0.041	0.118	0.2
282	0.0	0.032	0.045	0.122	0.189
867	0.007	0.029	0.045	0.147	0.223
20	0.0	0.023	0.032	0.154	0.2
159	0.007	0.022	0.037	0.151	0.195
168	0.008	0.03	0.044	0.171	0.214
811	0.008	0.028	0.039	0.057	0.132
607	0.0	0.023	0.039	0.185	0.246
858	0.0	0.029	0.04	0.182	0.227
683	0.0	0.027	0.042	0.106	0.197
11	0.008	0.017	0.038	0.181	0.232
46	0.0	0.026	0.038	0.161	0.219
90	0.007	0.03	0.034	0.055	0.14
207	0.0	0.022	0.037	0.186	0.243
924	0.0	0.027	0.041	0.06	0.182
155	0.0	0.025	0.034	0.142	0.186
734	0.0	0.023	0.043	0.216	0.252
279	0.0	0.026	0.038	0.149	0.215
800	0.008	0.018	0.032	0.165	0.194
315	0.0	0.017	0.033	0.06	0.17
457	0.0	0.024	0.035	0.172	0.204
375	0.0	0.027	0.047	0.197	0.254
58	0.014	0.031	0.043	0.075	0.197
801	0.008	0.017	0.032	0.155	0.185
526	0.015	0.023	0.038	0.105	0.18
677	0.0	0.016	0.03	0.125	0.172
283	0.0	0.016	0.033	0.064	0.179
919	0.007	0.023	0.038	0.057	0.152
584	0.0	0.03	0.043	0.068	0.186
847	0.0	0.025	0.036	0.154	0.25
369	0.0	0.023	0.039	0.154	0.215
693	0.007	0.023	0.037	0.06	0.164
355	0.0	0.025	0.044	0.23	0.276
795	0.0	0.023	0.038	0.067	0.179
294	0.0	0.024	0.041	0.079	0.151
519	0.0	0.03	0.043	0.147	0.193
10	0.007	0.024	0.037	0.055	0.127
760	0.007	0.024	0.042	0.18	0.248
791	0.007	0.03	0.04	0.12	0.213
688	0.007	0.028	0.041	0.175	0.243
598	0.007	0.017	0.036	0.182	0.235
930	0.007	0.029	0.044	0.21	0.243
177	0.007	0.021	0.031	0.102	0.198
873	0.007	0.028	0.04	0.154	0.195
773	0.0	0.02	0.032	0.059	0.161
904	0.007	0.031	0.043	0.078	0.171
575	0.0	0.027	0.038	0.175	0.216
179	0.0	0.024	0.038	0.053	0.107
748	0.007	0.022	0.036	0.145	0.194
137	0.007	0.026	0.038	0.164	0.241
651	0.007	0.023	0.03	0.059	0.147
914	0.0	0.013	0.027	0.076	0.154
329	0.013	0.032	0.042	0.207	0.267
863	0.006	0.033	0.048	0.2	0.246
213	0.006	0.027	0.037	0.072	0.185
650	0.007	0.027	0.041	0.179	0.224
689	0.0	0.03	0.044	0.163	0.218
667	0.013	0.028	0.039	0.056	0.165
37	0.007	0.025	0.035	0.084	0.167
462	0.0	0.031	0.039	0.052	0.157
460	0.007	0.028	0.04	0.141	0.195
565	0.007	0.03	0.043	0.146	0.19
945	0.007	0.029	0.04	0.174	0.228
581	0.009	0.03	0.046	0.084	0.13
229	0.013	0.028	0.045	0.154	0.219
632	0.0	0.026	0.041	0.139	0.213
186	0.007	0.028	0.045	0.18	0.232
165	0.0	0.025	0.041	0.177	0.211
647	0.007	0.023	0.037	0.057	0.179
113	0.0	0.024	0.038	0.156	0.215
648	0.007	0.03	0.045	0.16	0.213
555	0.0	0.017	0.033	0.125	0.194
802	0.0	0.017	0.032	0.052	0.149
780	0.007	0.024	0.034	0.059	0.155
112	0.006	0.03	0.045	0.181	0.219
604	0.007	0.029	0.045	0.151	0.227
694	0.006	0.026	0.039	0.169	0.26
342	0.013	0.033	0.048	0.2	0.244
144	0.0	0.033	0.056	0.212	0.283
709	0.007	0.037	0.057	0.217	0.271
227	0.0	0.029	0.04	0.137	0.191
336	0.0	0.024	0.036	0.07	0.188
879	0.015	0.029	0.039	0.143	0.223
64	0.007	0.024	0.04	0.162	0.223
124	0.013	0.028	0.036	0.058	0.162
561	0.007	0.029	0.047	0.141	0.197
997	0.0	0.023	0.044	0.167	0.25
657	0.007	0.025	0.041	0.23	0.295
705	0.0	0.028	0.047	0.226	0.273
674	0.0	0.023	0.032	0.13	0.186
874	0.007	0.023	0.043	0.203	0.292
467	0.0	0.024	0.035	0.135	0.202
310	0.0	0.023	0.032	0.048	0.121
597	0.007	0.03	0.042	0.2	0.236
26	0.012	0.029	0.04	0.059	0.197
838	0.0	0.026	0.04	0.06	0.184
750	0.0	0.023	0.038	0.173	0.223
869	0.0	0.022	0.039	0.17	0.229
34	0.0	0.025	0.042	0.163	0.214
699	0.0	0.028	0.037	0.162	0.207
524	0.0	0.029	0.037	0.177	0.231
259	0.008	0.029	0.042	0.153	0.204
817	0.0	0.027	0.038	0.064	0.192
345	0.007	0.023	0.033	0.056	0.164
591	0.0	0.023	0.034	0.109	0.183
642	0.007	0.023	0.036	0.177	0.248
5	0.007	0.03	0.043	0.167	0.228
900	0.007	0.028	0.036	0.061	0.171
151	0.007	0.029	0.041	0.116	0.188
725	0.0	0.016	0.031	0.129	0.17
500	0.0	0.023	0.041	0.165	0.23
613	0.0	0.022	0.037	0.057	0.173
756	0.007	0.026	0.04	0.132	0.18
463	0.0	0.022	0.032	0.118	0.192
925	0.007	0.022	0.044	0.163	0.206
141	0.008	0.031	0.04	0.069	0.167
946	0.0	0.024	0.037	0.081	0.173
590	0.007	0.033	0.043	0.167	0.237
772	0.007	0.023	0.038	0.062	0.174
782	0.008	0.026	0.045	0.07	0.16
942	0.0	0.02	0.046	0.187	0.237
890	0.007	0.031	0.041	0.063	0.165
116	0.013	0.029	0.042	0.151	0.232
253	0.007	0.029	0.047	0.168	0.217
265	0.0	0.027	0.05	0.214	0.262
372	0.007	0.023	0.043	0.153	0.21
726	0.007	0.028	0.044	0.065	0.164
421	0.0	0.024	0.035	0.054	0.123
936	0.008	0.029	0.041	0.182	0.253
455	0.0	0.031	0.041	0.19	0.234
185	0.008	0.024	0.039	0.149	0.215
844	0.0	0.024	0.044	0.072	0.185
128	0.007	0.017	0.035	0.128	0.181
754	0.0	0.022	0.036	0.059	0.182
358	0.008	0.023	0.032	0.075	0.174
17	0.008	0.03	0.044	0.064	0.181
479	0.008	0.024	0.033	0.066	0.144
146	0.006	0.028	0.041	0.182	0.232
474	0.012	0.037	0.052	0.221	0.298
716	0.0	0.027	0.041	0.054	0.197
320	0.008	0.021	0.033	0.112	0.163
592	0.008	0.023	0.038	0.167	0.253
337	0.007	0.023	0.036	0.102	0.184
834	0.007	0.028	0.042	0.061	0.177
43	0.007	0.027	0.044	0.182	0.25
387	0.0	0.028	0.038	0.152	0.214
48	0.007	0.027	0.042	0.176	0.235
731	0.0	0.018	0.032	0.108	0.163
833	0.007	0.023	0.036	0.151	0.207
183	0.0	0.022	0.036	0.164	0.227
367	0.008	0.026	0.041	0.15	0.222
307	0.0	0.022	0.032	0.111	0.183
433	0.0	0.023	0.033	0.2	0.229
721	0.007	0.028	0.044	0.154	0.224
346	0.008	0.019	0.034	0.156	0.208
546	0.0	0.023	0.037	0.159	0.204
516	0.008	0.028	0.041	0.138	0.198
957	0.0	0.024	0.041	0.147	0.204
270	0.0	0.022	0.033	0.164	0.231
288	0.007	0.028	0.04	0.183	0.234
732	0.008	0.024	0.038	0.142	0.19
366	0.008	0.024	0.039	0.055	0.14
609	0.0	0.024	0.038	0.15	0.202
675	0.013	0.027	0.042	0.161	0.215
829	0.0	0.03	0.044	0.16	0.214
438	0.0	0.03	0.043	0.176	0.215
485	0.0	0.024	0.041	0.058	0.112
75	0.007	0.028	0.047	0.176	0.216
223	0.012	0.032	0.044	0.066	0.186
331	0.007	0.029	0.044	0.166	0.214
434	0.0	0.024	0.037	0.138	0.202
990	0.007	0.027	0.039	0.138	0.183
998	0.007	0.03	0.044	0.089	0.164
281	0.0	0.025	0.036	0.176	0.223
501	0.007	0.031	0.041	0.183	0.237
511	0.0	0.025	0.044	0.155	0.213
963	0.0	0.026	0.052	0.193	0.24
860	0.0	0.023	0.034	0.163	0.212
671	0.008	0.025	0.039	0.074	0.183
395	0.006	0.03	0.047	0.234	0.287
788	0.007	0.028	0.04	0.16	0.229
444	0.007	0.022	0.032	0.058	0.184
907	0.0	0.023	0.035	0.076	0.186
205	0.0	0.03	0.04	0.061	0.173
664	0.0	0.029	0.047	0.085	0.179
246	0.006	0.031	0.047	0.2	0.273
665	0.007	0.027	0.039	0.202	0.24
53	0.007	0.029	0.039	0.058	0.182
374	0.007	0.024	0.035	0.053	0.159
850	0.014	0.03	0.044	0.182	0.226
129	0.007	0.022	0.033	0.181	0.232
167	0.007	0.028	0.038	0.155	0.212
557	0.008	0.024	0.038	0.134	0.175
968	0.0	0.027	0.04	0.078	0.189
786	0.008	0.03	0.043	0.186	0.253
794	0.0	0.022	0.042	0.153	0.222
947	0.0	0.027	0.041	0.168	0.224
376	0.007	0.026	0.043	0.178	0.21
896	0.007	0.021	0.036	0.168	0.207
912	0.0	0.024	0.04	0.126	0.192
274	0.013	0.034	0.053	0.179	0.222
619	0.007	0.029	0.043	0.069	0.192
312	0.007	0.023	0.038	0.057	0.205
765	0.0	0.018	0.027	0.082	0.182
162	0.0	0.023	0.039	0.191	0.245
563	0.0	0.023	0.038	0.177	0.228
681	0.007	0.031	0.042	0.067	0.164
676	0.008	0.028	0.041	0.064	0.151
917	0.0	0.023	0.039	0.157	0.211
880	0.006	0.028	0.046	0.172	0.21
964	0.014	0.029	0.04	0.058	0.185
686	0.008	0.031	0.043	0.141	0.186
341	0.008	0.021	0.029	0.092	0.159
415	0.007	0.027	0.035	0.053	0.16
382	0.007	0.031	0.044	0.167	0.22
687	0.0	0.022	0.038	0.067	0.197
789	0.007	0.023	0.036	0.156	0.213
127	0.0	0.023	0.04	0.146	0.185
30	0.007	0.022	0.033	0.17	0.22
235	0.0	0.017	0.031	0.133	0.198
59	0.007	0.028	0.049	0.162	0.219
496	0.006	0.028	0.044	0.167	0.219
974	0.013	0.028	0.041	0.156	0.198
568	0.008	0.022	0.035	0.084	0.182
799	0.0	0.029	0.037	0.121	0.194
359	0.007	0.03	0.043	0.16	0.22
692	0.0	0.032	0.043	0.151	0.213
107	0.007	0.03	0.041	0.061	0.167
640	0.014	0.03	0.052	0.229	0.276
148	0.0	0.022	0.037	0.138	0.216
641	0.007	0.026	0.043	0.14	0.202
91	0.007	0.029	0.049	0.173	0.211
708	0.0	0.027	0.039	0.055	0.156
197	0.0	0.027	0.037	0.14	0.203
533	0.0	0.017	0.031	0.14	0.188
86	0.0	0.028	0.045	0.19	0.262
872	0.0	0.022	0.037	0.21	0.257
6	0.0	0.032	0.049	0.163	0.211
23	0.0	0.024	0.054	0.228	0.274
97	0.0	0.023	0.033	0.052	0.163
302	0.007	0.028	0.032	0.052	0.154
105	0.007	0.023	0.04	0.057	0.164
163	0.0	0.025	0.041	0.066	0.155
313	0.0	0.025	0.041	0.186	0.231
866	0.0	0.023	0.033	0.169	0.209
22	0.0	0.02	0.031	0.085	0.172
445	0.008	0.031	0.047	0.216	0.295
985	0.0	0.028	0.04	0.228	0.278
940	0.0	0.023	0.032	0.134	0.217
2	0.0	0.017	0.028	0.11	0.176
123	0.007	0.03	0.045	0.199	0.255
759	0.007	0.021	0.035	0.146	0.206
268	0.007	0.022	0.036	0.157	0.231
534	0.0	0.024	0.038	0.167	0.255
292	0.007	0.023	0.035	0.175	0.224
928	0.007	0.029	0.04	0.072	0.162
995	0.0	0.028	0.043	0.154	0.205
409	0.0	0.028	0.038	0.135	0.204
821	0.0	0.029	0.038	0.147	0.198
248	0.008	0.03	0.043	0.146	0.245
929	0.007	0.028	0.041	0.148	0.216
321	0.008	0.022	0.034	0.129	0.185
703	0.0	0.029	0.038	0.069	0.215
352	0.0	0.029	0.049	0.188	0.233
770	0.0	0.024	0.045	0.179	0.237
835	0.008	0.023	0.037	0.155	0.198
888	0.007	0.024	0.036	0.062	0.175
955	0.0	0.029	0.045	0.201	0.246
297	0.0	0.019	0.037	0.066	0.167
215	0.008	0.028	0.034	0.058	0.14
291	0.008	0.025	0.037	0.216	0.27
652	0.007	0.032	0.047	0.201	0.246
272	0.0	0.023	0.034	0.112	0.162
766	0.0	0.028	0.045	0.171	0.212
865	0.007	0.031	0.04	0.155	0.21
326	0.0	0.023	0.042	0.098	0.174
646	0.0	0.03	0.038	0.056	0.148
405	0.0	0.024	0.04	0.176	0.265
939	0.0	0.018	0.038	0.171	0.226
991	0.0	0.024	0.036	0.15	0.224
196	0.0	0.026	0.037	0.137	0.194
883	0.008	0.026	0.033	0.056	0.125
416	0.0	0.021	0.04	0.187	0.225
539	0.007	0.023	0.038	0.168	0.225
569	0.008	0.024	0.042	0.16	0.216
781	0.0	0.024	0.037	0.067	0.185
720	0.0	0.023	0.039	0.16	0.209
950	0.008	0.03	0.043	0.097	0.198
458	0.0	0.022	0.031	0.055	0.151
776	0.008	0.029	0.043	0.065	0.193
39	0.007	0.028	0.042	0.1	0.203
894	0.012	0.029	0.048	0.189	0.246
138	0.0	0.025	0.049	0.175	0.218
620	0.0	0.03	0.044	0.234	0.295
719	0.0	0.023	0.046	0.227	0.281
668	0.0	0.022	0.034	0.141	0.205
74	0.007	0.031	0.042	0.178	0.223
960	0.007	0.029	0.04	0.056	0.164
256	0.0	0.024	0.043	0.179	0.237
787	0.007	0.023	0.031	0.053	0.165
714	0.0	0.024	0.038	0.087	0.182
547	0.007	0.028	0.039	0.147	0.203
32	0.007	0.029	0.042	0.068	0.168
529	0.0	0.023	0.035	0.157	0.204
951	0.0	0.025	0.041	0.173	0.213
348	0.0	0.023	0.042	0.149	0.229
381	0.0	0.035	0.049	0.153	0.265
826	0.008	0.023	0.038	0.054	0.153
600	0.007	0.024	0.038	0.145	0.191
602	0.0	0.022	0.038	0.147	0.195
601	0.007	0.028	0.043	0.072	0.183
238	0.0	0.027	0.046	0.166	0.231
386	0.008	0.024	0.037	0.148	0.203
77	0.007	0.021	0.04	0.072	0.19
453	0.0	0.022	0.038	0.152	0.225
154	0.0	0.029	0.041	0.213	0.259
673	0.006	0.028	0.043	0.192	0.243
79	0.007	0.03	0.045	0.112	0.189
499	0.0	0.026	0.034	0.055	0.158
617	0.007	0.033	0.044	0.066	0.151
618	0.0	0.024	0.043	0.184	0.232
68	0.008	0.022	0.032	0.131	0.19
340	0.008	0.024	0.037	0.111	0.202
95	0.008	0.028	0.042	0.055	0.165
513	0.0	0.023	0.031	0.049	0.155
956	0.0	0.016	0.033	0.054	0.137
471	0.0	0.022	0.037	0.054	0.153
263	0.006	0.035	0.048	0.102	0.228
299	0.0	0.022	0.036	0.165	0.205
623	0.0	0.028	0.038	0.061	0.187
202	0.008	0.025	0.04	0.147	0.194
301	0.008	0.029	0.042	0.178	0.237
447	0.0	0.018	0.03	0.122	0.185
494	0.007	0.028	0.036	0.06	0.188
503	0.007	0.029	0.043	0.197	0.274
803	0.008	0.024	0.034	0.165	0.24
440	0.008	0.027	0.037	0.071	0.171
478	0.006	0.025	0.039	0.169	0.231
403	0.007	0.028	0.044	0.198	0.267
596	0.0	0.024	0.031	0.046	0.128
967	0.0	0.029	0.041	0.067	0.185
134	0.008	0.029	0.047	0.151	0.218
449	0.007	0.017	0.034	0.072	0.178
459	0.0	0.023	0.036	0.171	0.214
854	0.007	0.027	0.04	0.159	0.227
701	0.007	0.015	0.026	0.048	0.171
217	0.013	0.033	0.05	0.222	0.28
398	0.007	0.028	0.04	0.198	0.241
578	0.007	0.029	0.042	0.167	0.228
347	0.008	0.026	0.035	0.056	0.155
15	0.0	0.025	0.042	0.145	0.195
507	0.0	0.027	0.039	0.183	0.273
521	0.007	0.027	0.04	0.149	0.222
171	0.0	0.029	0.045	0.212	0.258
52	0.0	0.026	0.041	0.174	0.267
160	0.0	0.028	0.038	0.151	0.218
413	0.007	0.027	0.043	0.179	0.269
927	0.0	0.027	0.045	0.214	0.265
887	0.0	0.029	0.046	0.245	0.299
54	0.0	0.018	0.033	0.188	0.227
926	0.007	0.023	0.041	0.131	0.179
678	0.006	0.028	0.042	0.129	0.205
414	0.007	0.021	0.039	0.162	0.224
680	0.0	0.029	0.045	0.181	0.231
221	0.007	0.027	0.043	0.172	0.228
937	0.007	0.026	0.037	0.132	0.193
470	0.0	0.016	0.038	0.15	0.186
989	0.0	0.029	0.044	0.165	0.204
275	0.008	0.03	0.04	0.202	0.257
589	0.007	0.026	0.04	0.062	0.188
99	0.007	0.029	0.042	0.186	0.25
295	0.0	0.024	0.037	0.15	0.206
104	0.008	0.029	0.044	0.148	0.257
999	0.007	0.022	0.036	0.154	0.198
824	0.007	0.023	0.033	0.05	0.119
884	0.013	0.033	0.046	0.178	0.24
979	0.007	0.024	0.038	0.198	0.243
153	0.0	0.025	0.038	0.139	0.173
364	0.0	0.024	0.037	0.061	0.163
56	0.0	0.024	0.039	0.19	0.25
100	0.007	0.028	0.041	0.171	0.224
495	0.008	0.029	0.039	0.183	0.241
173	0.007	0.029	0.04	0.196	0.236
594	0.0	0.027	0.04	0.142	0.209
178	0.007	0.025	0.041	0.176	0.208
475	0.0	0.024	0.038	0.177	0.24
537	0.008	0.025	0.037	0.065	0.138
303	0.0	0.019	0.034	0.139	0.196
825	0.007	0.032	0.043	0.099	0.194
994	0.013	0.036	0.047	0.17	0.235
